Unnamed: 0,Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
85086,14,9,Female,White,4,Bachelors+,Public,Suburban,70.57274263796013,72.03854085921122,70.17393373115986,3.009936226576445,0.846377673000825,1.4104551905973912,1,1,0,1,0,2,3
96612,14,9,Male,White,2,SomeCollege,Public,Suburban,74.76108695191843,71.08339030596416,69.5773163200575,3.167840641710909,0.9135842091915998,0.6767166871618129,1,1,0,1,0,4,1
93459,17,12,Female,White,3,HS,Public,City,78.30581620089289,75.7745642951885,87.76610259788957,3.6282844162429,0.9384808314477164,0.9670230774321424,1,1,1,1,1,2,2
197876,18,12,Female,Black,2,HS,Public,Rural,81.81366634102109,85.62848406907396,78.43819172306479,3.3926890441149573,0.925062680414284,1.31720509979158,1,1,0,1,0,3,2
151362,17,12,Female,White,3,SomeCollege,Public,Rural,68.90430980134197,90.45811132508592,82.95570894120166,3.021917295827141,0.925431955828906,0.945552168606628,1,1,0,1,0,3,1
86554,17,12,Female,White,1,<HS,Public,Rural,58.72571907536256,62.08886860417839,74.98968001216333,3.0144173623819976,0.8657892328056048,0.5347195193112566,1,0,1,0,0,3,2
230417,15,10,Female,Two-or-more,4,Bachelors+,Public,City,72.90908078123334,78.3201355040728,70.95390142301929,3.459788740114933,0.8792315876845402,0.8219402845247898,1,1,0,1,0,1,3
176834,17,12,Female,White,1,HS,Public,Suburban,79.0519401809137,75.37273029244966,83.30973101250785,3.4068494941826626,0.9509609704182764,0.7427587961636521,1,0,0,0,1,3,3
116577,16,11,Female,White,4,Bachelors+,Private,City,93.28469561245234,85.96843118898897,86.57846094033195,3.5113565007909555,0.9462212559677452,1.1474841152834154,1,0,0,0,0,3,2
48083,14,9,Female,Hispanic,2,SomeCollege,Public,Suburban,70.84986209773606,67.17805170473308,74.77528363130011,2.730106236886833,0.871162357620115,0.5210673526305117,1,1,1,1,0,3,3
44382,15,10,Male,Two-or-more,4,<HS,Private,City,77.61086804332042,82.9134379079471,74.81829061630985,3.645939694557756,0.9114497281497688,1.5960480373287138,1,1,0,0,0,1,1
65677,14,9,Female,Hispanic,1,<HS,Public,Suburban,82.22917769931964,83.8379758081334,64.73184465035172,3.574656036517096,0.9065980072949856,1.549428085496514,0,0,0,0,0,3,5
158010,16,11,Male,Hispanic,4,HS,Public,Suburban,72.75775918914171,75.43889233960229,71.82893797459042,2.89402767084563,0.8849785784926218,1.3632194710353218,1,0,1,1,0,3,3
75916,15,10,Female,Hispanic,1,<HS,Public,Town,63.56800697824899,62.34171977734976,70.62685066966904,2.1868377646582533,0.8510618887610633,0.810226193737553,0,1,0,0,0,4,1
220735,17,12,Female,Black,4,HS,Private,Town,78.76899387399831,80.15990877174667,90.83137200812055,3.833037252592628,0.9314149354998196,1.3680943682585291,1,1,1,0,0,3,3
55650,14,9,Female,Black,3,HS,Public,Rural,68.77145681191058,69.77291523563979,74.5588765350429,2.736130965693621,0.9232587992581628,0.8266470516353215,0,1,0,0,1,3,4
44937,17,12,Male,White,3,HS,Public,Rural,64.86175032454165,67.11975384584147,70.74134957325806,2.802176499466526,0.8394562241381109,1.253425248128563,1,1,0,1,0,4,3
83740,15,10,Female,White,1,<HS,Public,Suburban,73.81390864619544,62.1241895059076,71.00693554952169,3.249080857624369,0.8743540179167614,1.1562693527560215,1,0,0,0,0,2,1
65271,16,11,Male,White,3,HS,Public,City,87.91909957956588,94.82760875698465,84.42675963715585,3.325829338104635,0.9295457983919,1.866125852770247,1,0,0,0,0,5,1
168670,15,10,Male,White,2,<HS,Public,Suburban,69.01965813907553,86.20559118989704,74.58483814407634,3.231763698602088,0.873429572193578,1.119127420003069,1,1,0,0,0,4,2
5960,17,12,Female,White,3,SomeCollege,Public,Town,80.81291502795477,86.61845743722932,73.16453994856028,3.365004528473971,0.8830498011438797,1.2346497473117082,1,1,0,0,0,1,2
219506,14,9,Female,White,1,HS,Public,Suburban,74.21042965099788,78.79553066574876,73.64292165975459,3.1737379628564466,0.8978045847986259,1.6246921599696709,1,0,0,0,1,4,3
80864,15,10,Female,Hispanic,4,HS,Private,Rural,100.0,88.34133968123123,86.86678565886075,3.3456173538968543,0.9708995285672958,1.6782151497544409,1,1,0,0,0,2,3
38406,16,11,Female,White,3,SomeCollege,Private,Suburban,81.67753981557459,76.97167422627042,77.42180919561602,2.8127045441420546,0.9186233508106468,1.4783053421653338,1,0,0,1,1,2,3
171228,16,11,Female,White,4,HS,Public,City,60.01604888727368,61.0225621573896,61.1621286604714,2.3653561342086338,0.8534692026662587,0.3854542944922431,1,0,0,0,0,3,2
85175,18,12,Female,White,1,HS,Public,Suburban,65.6566532446354,80.15144757914405,62.79296811588151,2.3546631959435254,0.8674643602951568,0.7857021301007814,1,0,0,1,1,3,2
69655,17,12,Male,Black,4,<HS,Public,Suburban,76.0983318420683,75.51845970568235,76.82062300854794,2.963249562924154,0.9009096379038544,1.2774756399298524,1,1,0,0,0,3,2
193332,17,12,Male,Asian,4,SomeCollege,Public,Suburban,62.954799779109685,64.00598275100472,65.1372334447412,2.8382747441550644,0.8562266274929201,0.6994002317361954,1,0,1,1,0,3,3
176681,16,11,Female,White,1,SomeCollege,Public,Suburban,83.33669389474375,84.92882652514487,74.76332971349997,3.263271154776788,0.9164447966440414,0.8066866418971099,1,1,0,1,0,4,2
115305,16,11,Female,Black,4,SomeCollege,Public,City,68.77036254176589,67.02857558639042,69.62356767577039,2.164284395839204,0.8400592936332829,1.578062362503027,1,1,0,0,1,3,2
65892,18,12,Female,White,2,<HS,Private,Suburban,81.59133209637164,81.5171784816809,71.45367460890782,2.9065649145211205,0.9138417342314876,0.9414183129063872,1,1,0,1,0,3,1
151646,16,11,Female,Hispanic,1,HS,Private,Rural,73.39453612637296,77.51116550633985,69.76005382369216,3.192101982758574,0.8867461661036918,1.098119255927104,1,0,0,0,0,4,3
239901,15,10,Male,Hispanic,2,<HS,Public,City,79.58666787329966,81.90955248162179,81.57724316506831,3.922524475377539,0.9363892518636464,0.4996364479479765,1,1,0,0,0,5,1
188116,17,12,Female,Hispanic,1,<HS,Public,Town,61.49849142083966,50.823755425688624,62.27287232913352,2.425383424713883,0.7970933556515531,0.6316539479170261,1,1,1,1,0,3,1
96227,14,9,Female,White,2,SomeCollege,Private,Suburban,79.25014610924875,62.97402970002385,83.48496415465382,3.065799368189987,0.897225557946657,1.2139473740695808,1,1,0,1,0,2,4
108476,18,12,Female,White,2,<HS,Private,Suburban,71.90998310495965,76.74094342037408,65.08983422568893,3.0282883954180453,0.8781301175002156,1.5900300304182795,1,1,1,0,0,3,1
224159,15,10,Male,White,1,HS,Public,Suburban,84.36475092127793,73.91171303591106,71.33167120426542,3.4820924705311502,0.91890296318983,0.9944719424645502,1,0,1,1,1,5,2
13049,15,10,Male,White,2,<HS,Public,Rural,81.0159767307909,84.19457515732253,76.46228054449618,2.8761612303520927,0.9603303037328914,1.0056194139764685,1,1,0,0,0,2,1
871,14,9,Female,Other,1,HS,Public,Suburban,70.92472165423743,54.66902567915376,62.43077550376488,2.531124090750068,0.8277889152738237,1.014253124896614,1,0,0,0,0,4,2
47072,17,12,Female,Asian,3,SomeCollege,Public,Suburban,78.59857751881648,78.86494840646036,72.06134003444328,3.165755189502468,0.8950667065842248,0.8404854107994723,1,1,0,0,0,3,4
82649,16,11,Male,Hispanic,4,SomeCollege,Public,Suburban,83.8325789686148,84.3309672831523,81.1336476905753,3.570571344888178,0.907895881909625,1.1430732271953004,1,1,0,1,0,3,2
180820,15,10,Female,White,1,<HS,Public,City,68.29671264187843,58.54480498216461,86.92581143065743,2.466236199208734,0.9227239905364532,1.0006197989911223,1,1,0,0,0,2,1
18601,14,9,Female,Other,4,Bachelors+,Public,Rural,75.37640171257783,79.43963729339957,73.1338655889677,2.719658549890744,0.8992374532549703,0.8879740875085482,1,1,0,1,0,2,2
77708,14,9,Male,White,1,HS,Private,Town,70.6876236361739,67.91646630558857,55.81450147102265,2.294112516562747,0.8286938505992729,0.7178445737937778,0,1,0,0,0,3,2
8665,15,10,Female,Black,1,SomeCollege,Public,Suburban,80.5123958291803,82.83497856622806,79.44436148766836,3.555181864021884,0.9655180070843616,0.9344997296229524,1,1,0,1,0,3,1
170769,14,9,Female,Hispanic,4,Bachelors+,Public,City,68.98660131286482,69.08108666666232,72.8770254771261,2.793231880672477,0.851986579312039,1.1166697214423524,1,1,1,1,0,3,4
236609,14,9,Female,White,1,HS,Public,Suburban,70.68118623261414,75.0585828574613,65.75955404590121,2.84443814144637,0.8645078460609739,1.3238380952739397,1,1,0,1,0,4,3
182742,18,12,Male,Hispanic,2,SomeCollege,Public,Rural,66.2591461067809,53.7218038644371,60.92661638175736,2.3557096448526167,0.8155581430998426,0.663186873623326,1,1,0,0,0,3,1
199685,15,10,Male,White,1,HS,Public,Suburban,65.56816566997979,87.70593969600012,78.49593625810144,3.392363490287881,0.888972283829928,1.3506123850024725,1,1,1,0,0,4,2
116289,14,9,Female,Two-or-more,3,<HS,Public,Rural,68.21087894102132,77.019429548496,70.42397757103772,2.0905510410155514,0.8653983206810735,0.6884573356180486,1,0,1,0,0,1,2
94017,14,9,Female,Hispanic,4,HS,Public,Rural,71.02449423366812,63.48400449810805,55.50963802594697,2.275584615782732,0.8229443354956338,0.0318481324834064,1,1,0,0,0,3,1
163873,14,9,Male,Hispanic,2,SomeCollege,Public,Suburban,67.6035504630086,72.25491241363571,81.400373861422,2.4978499577587616,0.8698152992609894,1.0885171742673116,1,1,0,1,0,3,2
80039,18,12,Male,White,4,SomeCollege,Private,City,70.66462263601888,73.27783980075485,61.79751031643582,2.757371962393162,0.855571631511077,0.765124030876897,1,0,0,1,0,3,2
39540,15,10,Male,White,1,<HS,Public,City,96.3480449376711,92.93695035404204,82.29353675984085,3.2674955330616915,0.957759963230193,0.9813666481333634,1,0,0,0,1,4,1
107206,18,12,Female,White,2,Bachelors+,Public,Suburban,71.33682027010437,64.67448365779268,62.98806196735745,2.6075553043692445,0.8278524646518504,0.5394553458597917,1,1,0,1,1,3,2
15156,18,12,Female,White,2,<HS,Public,Suburban,60.855260841587565,59.66217205941874,55.30615614508646,2.243038874587346,0.8024866369392604,0.8559418172153028,0,0,0,1,1,2,4
238690,17,12,Male,Hispanic,3,SomeCollege,Public,Suburban,87.90955133561924,85.5736963162454,84.59669091470411,3.17971107897766,0.9743937173179208,1.3929364851870338,0,1,1,0,1,5,2
84594,18,12,Male,Hispanic,3,SomeCollege,Public,Town,87.7420958482539,78.69738465179161,71.10240183965884,3.036293547194069,0.913009788677927,1.06222421056166,1,0,0,0,0,3,1
71901,17,12,Female,White,4,SomeCollege,Public,Town,93.86376643904327,80.55756902403655,85.48041953818446,3.2196504332812514,0.9504682629398844,1.2944139730184017,1,1,0,0,0,2,2
115536,14,9,Female,White,2,Bachelors+,Public,City,89.08135233202108,90.25008285103604,95.95267189101727,3.634111133391978,0.9995962019971492,0.9798256963670504,1,1,0,1,0,3,1
214446,18,12,Male,White,4,HS,Public,City,74.464925510507,62.67935625483746,72.92979713804162,2.623593974697749,0.8699519607629981,0.6022477069572674,1,1,0,0,0,1,3
95661,15,10,Female,Hispanic,2,HS,Private,City,62.42738483505153,66.78294145831251,69.76374343908643,2.460219520434157,0.8796967994168433,1.2005839227986812,1,1,0,0,0,4,3
192549,16,11,Male,White,1,HS,Public,Suburban,71.57909773507588,66.72473194800543,63.50166285857602,2.38755781217192,0.8748057978259076,1.6362672454653286,0,0,1,0,0,4,3
168132,17,12,Female,Hispanic,1,<HS,Public,City,89.3967918029502,78.46374085717322,81.84954248087345,3.594136864360056,0.9310484633943444,0.8134071840031993,0,1,1,0,0,2,3
58121,14,9,Female,Black,4,Bachelors+,Public,Suburban,70.46807318882365,67.019695559923,64.02457624176682,3.167183657761407,0.8405863542585272,0.544955895916116,1,0,0,1,1,4,1
127745,17,12,Female,White,1,HS,Public,Rural,85.05105828064994,81.49054933290282,86.57056623259541,3.366295007519541,0.938162255989595,1.11695188193398,0,0,0,0,0,1,3
201014,18,12,Female,Asian,1,HS,Public,Suburban,82.89576002759553,77.90343342589469,73.41148889928434,2.861089592975073,0.9104465161168296,1.1461434247412132,1,0,0,1,1,4,1
47796,18,12,Male,White,1,<HS,Public,City,75.34536426846198,79.53999324662571,74.11530720586104,3.0549890102877333,0.8877539868296751,0.5611789425737881,1,0,1,0,1,4,1
177298,15,10,Female,Hispanic,3,SomeCollege,Public,City,86.71089129349849,82.84136978001581,78.89514025204535,2.578392700550542,0.8927835699942688,0.5940042040808682,1,1,0,0,0,2,1
97131,16,11,Female,Black,4,HS,Public,City,76.58940016104927,83.82319018033188,61.27793663038717,2.9843412207959483,0.8841777274420944,1.0154949324052385,1,1,0,0,0,3,1
89740,15,10,Female,Hispanic,1,HS,Public,Suburban,61.94976917499503,61.34185337208244,73.29111960326568,2.677377098489983,0.8696033587663502,0.4307329633380099,0,1,0,0,0,3,1
144300,18,12,Male,White,3,SomeCollege,Private,City,78.51003607812959,83.79095204310691,78.70027489066761,3.648287977984147,0.9578171292348324,1.466318171353424,1,1,0,0,0,1,3
235732,15,10,Male,Hispanic,2,HS,Public,City,65.51124061739034,55.35306219456207,67.53515863411151,2.70422793694235,0.8353744912166496,0.3358989542937907,1,1,1,0,0,3,1
7294,18,12,Male,White,1,HS,Public,Suburban,80.11505549651163,79.90047594900174,87.77760486807422,3.667372984261689,0.9692466644039878,1.2256891585792904,1,1,1,0,0,2,3
39581,14,9,Female,White,1,<HS,Public,Rural,60.80911317895038,81.94739643331236,70.44415448914893,3.115139530795002,0.8870464521988317,1.0576459924338946,1,0,0,1,0,3,3
80909,16,11,Male,Hispanic,4,SomeCollege,Private,City,63.71702849865484,69.91831000664243,70.95340694527432,3.559978695720884,0.8626144130958475,0.8231851689282823,1,1,0,0,0,4,1
62832,18,12,Male,Hispanic,3,Bachelors+,Public,Rural,100.0,100.0,96.94838873898352,4.0,0.9985333184324992,1.3406359392122935,1,0,0,0,1,5,2
124991,14,9,Female,Hispanic,3,HS,Public,City,78.77849470613765,78.04546452220967,73.9993677551954,3.0286622903703244,0.9543828866982028,0.7290755403387881,0,1,1,0,0,1,4
112120,18,12,Female,White,1,<HS,Public,Rural,68.98717345857126,71.38880205207396,73.19796675333043,2.991668798860759,0.8688471840906522,1.1594196762690514,1,0,0,0,1,2,2
135002,16,11,Female,Black,2,HS,Public,Suburban,56.59942871817475,59.68781605152775,65.77376061852414,2.66435641398688,0.7984607676439617,0.5033179695167421,1,1,0,0,0,2,3
193141,18,12,Female,White,4,SomeCollege,Public,City,83.54036537431512,95.68368297878511,80.15880912900475,3.2632860255618907,0.9724562347435364,0.7935437978138564,1,1,1,1,1,5,2
220071,15,10,Male,White,1,HS,Public,City,95.4036565721234,85.0420637515637,88.72387740756011,3.792440170239666,0.976165108868044,1.0168614090857715,1,1,1,0,0,2,1
99119,15,10,Male,Black,2,Bachelors+,Public,Suburban,76.68778673380366,76.42782982460727,76.3747431272253,3.27806448728052,0.9147926107460818,1.3341061637370382,0,0,0,0,0,4,2
113042,16,11,Female,White,4,Bachelors+,Public,Suburban,91.43728095092855,84.53020018158361,99.16469111350196,3.938590679417871,0.9856947090982444,0.9618571619871013,1,0,0,0,0,3,4
118274,15,10,Female,White,1,<HS,Public,Suburban,78.82997346626966,67.78029264153759,82.78344562755191,2.66549865590801,0.8999720290987512,1.0779836755754792,1,1,0,0,0,3,2
28121,16,11,Male,White,3,SomeCollege,Public,Suburban,67.8343167456586,76.4783598944697,69.55185376545691,2.563646798087872,0.8900822880991124,1.0139921028277874,1,1,0,1,0,3,1
229223,18,12,Female,Hispanic,1,<HS,Public,City,77.8849820758306,68.1887345094913,88.35011738088514,3.2401896422235783,0.9305604292063088,0.7199876566571797,1,0,1,1,1,3,2
197721,14,9,Female,Hispanic,1,<HS,Public,Rural,60.07733585602192,70.66239810055276,61.88965706421656,2.6502562233244515,0.8305121537964996,1.2259891752745755,0,0,0,0,0,4,2
197508,18,12,Male,White,1,<HS,Public,City,60.786712141654746,66.11255667281124,59.574443378086485,3.1221851355731665,0.8477213472388049,0.7014711657323972,1,0,0,0,1,3,1
134475,17,12,Female,Two-or-more,3,<HS,Public,Rural,73.20381486480109,64.79807236998666,76.16032359681287,3.1334989241695768,0.8806386181811351,1.0375080503802825,0,1,0,0,0,3,1
118687,16,11,Male,Hispanic,1,Bachelors+,Public,Suburban,77.03609898204074,77.30217446835901,84.22489749046424,3.498273929750171,0.930200588061767,1.1479942372745289,1,1,1,1,0,3,2
233637,16,11,Male,White,2,Bachelors+,Public,Suburban,69.84684341038538,86.23549675953643,67.20811299021628,3.1989600308174704,0.8729727984118364,0.8495769608234578,1,1,1,1,0,3,4
72662,18,12,Male,Hispanic,3,Bachelors+,Private,Suburban,86.16084331251983,80.1717764424723,87.19768048499611,3.40569382167319,0.9187525488206376,0.8267415144681911,1,1,0,1,0,2,1
176628,18,12,Female,Black,1,<HS,Public,Town,73.46694387666595,77.44023891307363,79.85860401333969,3.0319403355588155,0.910199954779532,1.1243995214907925,0,1,0,0,1,3,2
114201,16,11,Male,Black,4,SomeCollege,Public,Town,71.95419912236457,73.7814534481884,84.55248852903509,3.386799669587358,0.926062052560052,1.0647634124921443,1,0,0,0,1,3,1
52628,15,10,Female,White,4,Bachelors+,Public,Rural,82.825731321675,81.89631735432091,73.04335597258584,3.073931227534108,0.9279889550311872,1.0567196204904694,1,0,0,1,0,1,1
39204,15,10,Male,White,4,HS,Public,Rural,85.17980414138756,84.14264169483502,95.27532510849105,3.535695507432754,0.946133072279198,0.956880239794062,1,0,1,0,0,4,3
74464,18,12,Male,Hispanic,1,Bachelors+,Public,Suburban,76.03204879707157,62.34625701982213,77.62720179064159,2.8808796596878863,0.90853194978774,0.908661099271663,1,1,0,0,0,3,2
98999,18,12,Male,White,3,Bachelors+,Public,City,70.54202174035925,71.86285470458769,59.81205740585628,2.6880330115364885,0.842728998089191,0.4281727528948154,1,0,0,1,0,3,2
184979,14,9,Female,Hispanic,2,HS,Public,Suburban,63.24331715717802,68.35199443206753,68.5249663090393,2.226152419988569,0.8783733485790761,0.7105959530165079,1,1,0,0,0,2,2
34901,16,11,Female,White,3,SomeCollege,Public,Rural,74.90978594949043,71.77876709404605,73.28639134752973,2.8954986940456613,0.938872624932542,0.8253551875306362,1,0,0,0,0,2,1
99787,14,9,Male,Hispanic,1,HS,Private,Rural,71.25505869965353,67.67362698269574,70.30716095227005,2.722815357457489,0.8583986675753172,0.7971254438110084,0,0,0,0,0,3,2
199654,18,12,Male,White,4,HS,Public,Rural,82.11796526257751,80.57381283510487,77.68797641269828,2.851832640492423,0.9481312712008884,0.9087582748584376,1,0,0,0,0,2,2
128954,15,10,Male,White,1,HS,Public,Suburban,79.06896533936528,74.04847076815858,75.68050284222758,2.758802383293934,0.933383058573528,0.8506037338889745,1,1,0,0,0,3,2
103566,18,12,Male,Hispanic,2,HS,Public,Town,67.15244718470831,57.9874393831615,66.32895957256046,2.6170406349694693,0.8246817053027271,0.8286038727302808,1,1,0,0,0,3,3
158871,18,12,Male,Hispanic,4,SomeCollege,Public,City,62.98186710061267,74.66626016009579,65.42778500087798,2.5991239025935733,0.8699526625888592,0.5620903959590944,1,0,0,0,0,4,3
1416,17,12,Male,Hispanic,4,Bachelors+,Public,Suburban,79.5867502093373,82.56063115840895,83.88162875984449,3.0272001718186896,0.9277288701487828,1.1940030240945727,1,0,0,1,0,3,3
112367,17,12,Male,White,3,SomeCollege,Public,Rural,89.65391234935362,80.37232702953742,85.1423441048639,3.65755204818025,0.9392166341154318,1.6526732753122169,1,1,0,1,0,5,2
185365,18,12,Male,Asian,1,SomeCollege,Public,City,61.93027417360071,75.52244651755008,79.91426428895558,3.194233443170876,0.8982605162769552,0.4187749565038121,1,1,1,1,0,4,1
102184,15,10,Female,Hispanic,4,Bachelors+,Public,Suburban,47.84175313977956,41.95574318228528,42.24648497142137,2.3808337185757606,0.7321687063564493,0.6088603243153914,1,0,0,1,0,3,5
192448,17,12,Male,Hispanic,4,SomeCollege,Public,Suburban,72.12122482573318,77.48672335369656,92.12844629522678,3.1148695642924307,0.8957517081893915,1.405742487122832,1,1,0,1,0,2,3
